id	mpn	title	description	link	image_link	price	brand	product_type	condition	google_product_category	manufacturer	availability
"424"	"424"	"Allegra "	"<p style=text-align: center;><span style=font-size: large;><strong>Allegra 180 mg<br /></strong></span></p> <p style=text-align: justify;><span style=font-size: large;><strong>Fexofenadine</strong> is an antihistamine. This drug reduces the effects of natural chemical histamines from the body. Fexofenadine relieves the symptoms of seasonal and year around allergies like hay fever in adults and children.&nbsp; Fexofenadine has a quality of fast onset of action, as it attain its therapeutic efficacy in one hour. It aids in relieving the symptoms of allergic reactions like urticaria, itchy red skin, burning sensation and swelling. Fexofenadine is a drug given in the allergic conditions such as sneezing, itchy nose and throat, watery, red and itchy eyes, runny nose that arises in the following conditions such as:</span></p> <ul style=text-align: justify;> <li><span style=font-s"	"http://www.directmall.co.uk/allegra-5186.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_424_2.jpg"	"16.26"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"425"	"425"	"Allegra "	"<p style=text-align: center;><span style=font-size: large;><strong>Allegra 30 mg</strong></span></p> <p style=text-align: justify;><span style=font-size: large;><strong>Fexofenadine</strong> is an antihistamine. This drug reduces the effects of natural chemical histamines from the body. Fexofenadine relieves the symptoms of seasonal and year around allergies like hay fever in adults and children.&nbsp; Fexofenadine has a quality of fast onset of action, as it attain its therapeutic efficacy in one hour. It aids in relieving the symptoms of allergic reactions like urticaria, itchy red skin, burning sensation and swelling. Fexofenadine is a drug given in the allergic conditions such as sneezing, itchy nose and throat, watery, red and itchy eyes, runny nose that arises in the following conditions such as:</span></p> <ul style=text-align: justify;> <li><span style=font-size: la"	"http://www.directmall.co.uk/allegra-5190.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_425_2.jpg"	"11.7"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"433"	"433"	"Floricot "	"<p style=text-align: center;><span style=font-size: medium;><strong>Floricot</strong> <br /></span></p> <p style=text-align: justify;><span style=font-size: medium;><br /></span></p> <h3 style=text-align: justify;><span style=font-size: medium;>What is Fludrocortisone?</span></h3> <p style=text-align: justify;><span style=font-size: medium;>Fludrocortisone is a drug which is an artificial form of a natural substance made by the body called glucocorticoid. This medication along with other drugs (hydrocortisone) is prescribed for the treatment of low levels of glucocorticoid caused by some diseases of the adrenal gland (Addison&acirc;&euro;&trade;s disease, adrenocortical insufficiency, salt-losing adrenogenital syndrome). Glucocorticoids are crucial for many functions in the body such as salt and water balance in the body, ensuring normal blood pressure, and carbohydrat"	"http://www.directmall.co.uk/floricot.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_433_2.jpg"	"20.6"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"87"	"87"	"Azee "	"<p style=text-align: center; align=center><span style=font-size: large;><strong>Azee 1000mg<span style=text-decoration: underline;><br /></span></strong></span></p> <p style=text-align: justify;><span style=font-size: large;><strong>Azithromycin </strong>is an azalide macrolid antibiotic that is used in the treatment of various bacterial infections. It is an erythromycin derivative and is effective against various bacteria like <em>Chlamydia pneumonia, Eikenella corrodens, Escherichia coli, Haemophilus influenza, Moraxella catarrhalis</em> etc. Azithromycin is used to treat the conditions such as ear infections, respiratory tract infections, skin infections, sexually transmitted bacterial disease, urinary tract infections, Urethritis, Cervicitis, tonsillitis etc. antibiotics are meant for acting on the bacteria. But it does not work on viruses that cause other allergies like"	"http://www.directmall.co.uk/azee.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_87_2.jpg"	"46.84"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"88"	"88"	"Azee DT"	"<div class=std> <h3 class=c_head style=text-align: center;><span style=font-size: large;>AZEE DT<br /></span></h3> <p style=text-align: justify;><span style=font-size: large;><strong>Azithromycin </strong>is an azalide macrolid antibiotic that is used in the treatment of various bacterial infections. It is an erythromycin derivative and is effective against various bacteria like <em>Chlamydia pneumonia, Eikenella corrodens, Escherichia coli, Haemophilus influenza, Moraxella catarrhalis</em> etc. Azithromycin is used to treat the conditions such as ear infections, respiratory tract infections, skin infections, sexually transmitted bacterial disease, urinary tract infections, Urethritis, Cervicitis, tonsillitis etc. antibiotics are meant for acting on the bacteria. But it does not work on viruses that cause other allergies like cold and flu.</span></p> <p style=text-align: "	"http://www.directmall.co.uk/azee-5673.html"	"http://www.alldaychemist.com/media/catalog/productno_selection"	"16.67"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"89"	"89"	"Azee "	"<p style=text-align: center; align=center><span style=font-size: large;><strong>Azee 250 mg<span style=text-decoration: underline;><br /></span></strong></span></p> <p style=text-align: justify;><span style=font-size: large;><strong>Azithromycin </strong>is an azalide macrolid antibiotic that is used in the treatment of various bacterial infections. It is an erythromycin derivative and is effective against various bacteria like <em>Chlamydia pneumonia, Eikenella corrodens, Escherichia coli, Haemophilus influenza, Moraxella catarrhalis</em> etc. Azithromycin is used to treat the conditions such as ear infections, respiratory tract infections, skin infections, sexually transmitted bacterial disease, urinary tract infections, Urethritis, Cervicitis, tonsillitis etc. antibiotics are meant for acting on the bacteria. But it does not work on viruses that cause other allergies like"	"http://www.directmall.co.uk/azee-5677.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_89_2.jpg"	"22.24"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"90"	"90"	"Azee "	"<p style=text-align: center; align=center><span style=font-size: large;><strong>Azee 500 mg tablets<span style=text-decoration: underline;><br /></span></strong></span></p> <p style=text-align: justify;><span style=font-size: large;><strong>Azithromycin </strong>is an azalide macrolid antibiotic that is used in the treatment of various bacterial infections. It is an erythromycin derivative and is effective against various bacteria like <em>Chlamydia pneumonia, Eikenella corrodens, Escherichia coli, Haemophilus influenza, Moraxella catarrhalis</em> etc. Azithromycin is used to treat the conditions such as ear infections, respiratory tract infections, skin infections, sexually transmitted bacterial disease, urinary tract infections, Urethritis, Cervicitis, tonsillitis etc. antibiotics are meant for acting on the bacteria. But it does not work on viruses that cause other allerg"	"http://www.directmall.co.uk/azee-5681.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_90_2.jpg"	"38.57"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"91"	"91"	"Zaha Eye Drop "	"<p style=text-align: center;><span style=font-size: large;><strong>Zaha Eye Drops</strong></span></p> <p style=text-align: justify;><span style=font-size: large;><strong>Azithromycin </strong>is an azalide macrolid antibiotic that is used in the treatment of various bacterial infections. It is an erythromycin derivative and is effective against various bacteria like <em>Chlamydia pneumonia, Eikenella corrodens, Escherichia coli, Haemophilus influenza, Moraxella catarrhalis</em> etc. Azithromycin is used to treat the conditions such as ear and eye infections, respiratory tract infections, skin infections, sexually transmitted bacterial disease, urinary tract infections, Urethritis, Cervicitis, tonsillitis etc. antibiotics are meant for acting on the bacteria. But it does not work on viruses that cause other allergies like cold and flu.</span></p> <p style=text-align: justify;>"	"http://www.directmall.co.uk/zaha-eye-drop.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_91_2.jpg"	"8.6"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"220"	"220"	"Alerid "	"<p style=text-align: center; align=center><span style=font-size: large;><strong>Alerid 10 mg</strong></span></p> <p style=text-align: justify;><span style=font-size: large;>Cetirizine is an antihistamine. This medicine is used to relieve the symptoms of hay fever (allergy to pollen and other substances present in the air) and the allergy to other substances like dust mites, animal dander and cockroaches etc., the various symptoms of the allergy includes:</span></p> <ul style=text-align: justify;> <li><span style=font-size: large;>Watery eyes</span></li> <li><span style=font-size: large;>Runny nose</span></li> <li><span style=font-size: large;>Sneezing</span></li> <li><span style=font-size: large;>Itching (nose / throat)</span></li> <li><span style=font-size: large;>Hives</span></li> </ul> <p style=text-align: justify;><span style=font-size: large;>Howev"	"http://www.directmall.co.uk/alerid.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_220_1.jpg"	"9.12"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"253"	"253"	"Tavegyl "	"<p style=text-align: center;><span style=font-size: medium;><strong>Tavegyl</strong> <br /></span></p> <p style=text-align: justify;><span style=font-size: medium;><br /></span></p> <h3 style=text-align: justify;><span style=font-size: medium;>What is Clemastine Fumarate?</span></h3> <p style=text-align: justify;><span style=font-size: medium;>Clemastine Fumarate is an antihistamine drug used to treat allergy, hay fever, and common cold symptoms like runny nose, cough, itching of eyes/nose/throat/skin, watery eyes, hives, rashes, and sneezing among other symptoms of allergies and common cold. It may also be used for other purposes not mentioned here. Clemastine Fumarate is sold under various brands, a couple of which are Tavist and Tavegyl</span><br /><br /></p> <h3 style=text-align: justify;><span style=font-size: medium;>Important Information about Clemastine Fu"	"http://www.directmall.co.uk/tavegyl.html"	"http://www.alldaychemist.com/media/catalog/productno_selection"	"17.75"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"511"	"511"	"Cutisoft Cream"	"Cutisoft Cream"	"http://www.directmall.co.uk/cutisoft.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_511_2.jpg"	"90.05"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"512"	"512"	"Hisone "	"Hisone "	"http://www.directmall.co.uk/hisone.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_512_2.jpg"	"18.86"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"513"	"513"	"Hisone "	"Hisone "	"http://www.directmall.co.uk/hisone-3967.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_513_2.jpg"	"23.14"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"595"	"595"	"Levorest "	""	"http://www.directmall.co.uk/levorest.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_595_2.jpg"	"14.06"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"753"	"753"	"Zo "	"<div class=std> <h3 class=c_head style=text-align: center;><span style=font-size: medium;><strong>Zo</strong><br /></span></h3> <h3 class=c_head style=text-align: justify;><span style=font-size: medium;><br /></span></h3> <h3 class=c_head style=text-align: justify;><span style=font-size: medium;>What is Ofloxacin?</span></h3> <p class=c_content style=text-align: justify;><span style=font-size: medium;>Ofloxacin is an antibiotic drug that belongs to a group of drugs known as fluoroquinolones that is used to fight several bacterial infections and is prescribed for the treatment of bronchitis, pneumonia, chlamydia, gonorrhea, skin infections, urinary tract infections, and prostate infections.</span></p> <p class=c_content style=text-align: justify;><span style=font-size: medium;>Ofloxacin is available under several trade names such as Floxin and Zo (made"	"http://www.directmall.co.uk/zo.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_753_2.jpg"	"10.95"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
